State,value,Category,Scenario,Variable
OK_Carter,TX_Hill,Non Speciality Crop,RCP45,Set1
OK_Carter,TX_Bell,Speciality Crop,RCP45,Set1
OK_Carter,TX_McLennan,Non Speciality Crop,RCP45,Set1
OK_Cherokee,TX_Midland,Speciality Crop,RCP45,Set1
OK_Cherokee,TX_Loving,Non Speciality Crop,RCP45,Set1
OK_Cherokee,TX_Jones,Non Speciality Crop,RCP45,Set1
OK_Cherokee,TX_Somervell,Non Speciality Crop,RCP45,Set1
OK_Cherokee,TX_Stephens,Non Speciality Crop,RCP45,Set1
OK_Cherokee,TX_Denton,Non Speciality Crop,RCP45,Set1
OK_Choctaw,TX_Bell,Speciality Crop,RCP45,Set1
OK_Choctaw,TX_Val Verde,Non Speciality Crop,RCP45,Set1
OK_Choctaw,TX_McLennan,Non Speciality Crop,RCP45,Set1
OK_Choctaw,TX_Falls,Non Speciality Crop,RCP45,Set1
OK_Choctaw,TX_Hill,Non Speciality Crop,RCP45,Set1
OK_Choctaw,TX_Williamson,Speciality Crop,RCP45,Set1
OK_Choctaw,TX_Johnson,Non Speciality Crop,RCP45,Set1
OK_Choctaw,TX_Tarrant,Non Speciality Crop,RCP45,Set1
OK_Choctaw,TX_Ellis,Speciality Crop,RCP45,Set1
OK_Choctaw,TX_Milam,Speciality Crop,RCP45,Set1
OK_Coal,TX_Johnson,Non Speciality Crop,RCP45,Set1
OK_Coal,TX_Hill,Non Speciality Crop,RCP45,Set1
OK_Coal,TX_McLennan,Non Speciality Crop,RCP45,Set1
OK_Coal,TX_Val Verde,Non Speciality Crop,RCP45,Set1
OK_Coal,TX_Denton,Non Speciality Crop,RCP45,Set1
OK_Coal,TX_Bosque,Speciality Crop,RCP45,Set1
OK_Coal,TX_Somervell,Non Speciality Crop,RCP45,Set1
OK_Coal,TX_Midland,Speciality Crop,RCP45,Set1
OK_Coal,TX_Tarrant,Non Speciality Crop,RCP45,Set1
OK_Coal,TX_Ellis,Speciality Crop,RCP45,Set1
OK_Creek,TX_Loving,Non Speciality Crop,RCP45,Set1
OK_Creek,TX_Crane,Non Speciality Crop,RCP45,Set1
OK_Creek,TX_Somervell,Non Speciality Crop,RCP45,Set1
OK_Creek,TX_Jones,Non Speciality Crop,RCP45,Set1
OK_Creek,TX_Concho,Non Speciality Crop,RCP45,Set1
OK_Creek,TX_Wichita,Non Speciality Crop,RCP45,Set1
OK_Creek,TX_Clay,Speciality Crop,RCP45,Set1
OK_Creek,TX_Midland,Speciality Crop,RCP45,Set1
OK_Creek,TX_Reeves,Non Speciality Crop,RCP45,Set1
OK_Garvin,TX_Crane,Non Speciality Crop,RCP45,Set1
OK_Garvin,TX_Concho,Non Speciality Crop,RCP45,Set1
OK_Garvin,TX_Loving,Non Speciality Crop,RCP45,Set1
OK_Garvin,TX_Johnson,Non Speciality Crop,RCP45,Set1
OK_Garvin,TX_Somervell,Non Speciality Crop,RCP45,Set1
OK_Garvin,TX_Bosque,Speciality Crop,RCP45,Set1
OK_Garvin,TX_Young,Non Speciality Crop,RCP45,Set1
OK_Garvin,TX_Jones,Non Speciality Crop,RCP45,Set1
OK_Garvin,TX_Throckmorton,Non Speciality Crop,RCP45,Set1
OK_Garvin,TX_Reeves,Non Speciality Crop,RCP45,Set1
OK_Hughes,TX_Johnson,Non Speciality Crop,RCP45,Set1
OK_Hughes,TX_Bosque,Speciality Crop,RCP45,Set1
OK_Hughes,TX_Tarrant,Non Speciality Crop,RCP45,Set1
OK_Hughes,TX_Hill,Non Speciality Crop,RCP45,Set1
OK_Hughes,TX_Somervell,Non Speciality Crop,RCP45,Set1
OK_Hughes,TX_Ellis,Speciality Crop,RCP45,Set1
OK_Hughes,TX_Midland,Speciality Crop,RCP45,Set1
OK_Hughes,TX_Concho,Non Speciality Crop,RCP45,Set1
OK_Hughes,TX_Crane,Non Speciality Crop,RCP45,Set1
OK_Hughes,TX_Taylor,Non Speciality Crop,RCP45,Set1
OK_Jefferson,TX_Val Verde,Non Speciality Crop,RCP45,Set1
OK_Jefferson,TX_Bell,Speciality Crop,RCP45,Set1
OK_Jefferson,TX_McLennan,Non Speciality Crop,RCP45,Set1
OK_Jefferson,TX_Williamson,Speciality Crop,RCP45,Set1
OK_Jefferson,TX_Somervell,Non Speciality Crop,RCP45,Set1
OK_Jefferson,TX_Concho,Non Speciality Crop,RCP45,Set1
OK_Jefferson,TX_Crane,Non Speciality Crop,RCP45,Set1
OK_Jefferson,TX_Hill,Non Speciality Crop,RCP45,Set1
OK_Jefferson,TX_Johnson,Non Speciality Crop,RCP45,Set1
OK_Jefferson,TX_Milam,Speciality Crop,RCP45,Set1
OK_Lincoln,TX_Crane,Non Speciality Crop,RCP45,Set1
OK_Lincoln,TX_Loving,Non Speciality Crop,RCP45,Set1
OK_Lincoln,TX_Somervell,Non Speciality Crop,RCP45,Set1
OK_Lincoln,TX_Concho,Non Speciality Crop,RCP45,Set1
OK_Lincoln,TX_Jones,Non Speciality Crop,RCP45,Set1
OK_Lincoln,TX_Midland,Speciality Crop,RCP45,Set1
OK_Lincoln,TX_Clay,Speciality Crop,RCP45,Set1
OK_Lincoln,TX_Archer,Non Speciality Crop,RCP45,Set1
OK_Lincoln,TX_Young,Non Speciality Crop,RCP45,Set1
OK_Lincoln,TX_Reeves,Non Speciality Crop,RCP45,Set1
OK_Marshall,TX_Bell,Speciality Crop,RCP45,Set1
OK_Marshall,TX_Williamson,Speciality Crop,RCP45,Set1
OK_Marshall,TX_Falls,Non Speciality Crop,RCP45,Set1
OK_Marshall,TX_Val Verde,Non Speciality Crop,RCP45,Set1
OK_Marshall,TX_Milam,Speciality Crop,RCP45,Set1
OK_Marshall,TX_Johnson,Non Speciality Crop,RCP45,Set1
OK_Marshall,TX_McLennan,Non Speciality Crop,RCP45,Set1
OK_Marshall,TX_Travis,Speciality Crop,RCP45,Set1
OK_Marshall,TX_Tarrant,Non Speciality Crop,RCP45,Set1
OK_Marshall,TX_Ellis,Speciality Crop,RCP45,Set1
OK_Muskogee,TX_Somervell,Non Speciality Crop,RCP45,Set1
OK_Muskogee,TX_Johnson,Non Speciality Crop,RCP45,Set1
OK_Muskogee,TX_Crane,Non Speciality Crop,RCP45,Set1
OK_Muskogee,TX_Concho,Non Speciality Crop,RCP45,Set1
OK_Muskogee,TX_Bosque,Speciality Crop,RCP45,Set1
OK_Muskogee,TX_Loving,Non Speciality Crop,RCP45,Set1
OK_Muskogee,TX_Tarrant,Non Speciality Crop,RCP45,Set1
OK_Muskogee,TX_Clay,Speciality Crop,RCP45,Set1
OK_Muskogee,TX_Archer,Non Speciality Crop,RCP45,Set1
OK_Muskogee,TX_Jones,Non Speciality Crop,RCP45,Set1
OK_Oklahoma,TX_Loving,Non Speciality Crop,RCP45,Set1
OK_Oklahoma,TX_Crane,Non Speciality Crop,RCP45,Set1
OK_Oklahoma,TX_Somervell,Non Speciality Crop,RCP45,Set1
OK_Oklahoma,TX_Concho,Non Speciality Crop,RCP45,Set1
OK_Oklahoma,TX_Jones,Non Speciality Crop,RCP45,Set1
OK_Oklahoma,TX_Archer,Non Speciality Crop,RCP45,Set1
OK_Oklahoma,TX_Young,Non Speciality Crop,RCP45,Set1
OK_Oklahoma,TX_Wichita,Non Speciality Crop,RCP45,Set1
OK_Oklahoma,TX_Clay,Speciality Crop,RCP45,Set1
OK_Oklahoma,TX_Throckmorton,Non Speciality Crop,RCP45,Set1
OK_Okmulgee,TX_Crane,Non Speciality Crop,RCP45,Set1
OK_Okmulgee,TX_Somervell,Non Speciality Crop,RCP45,Set1
OK_Okmulgee,TX_Loving,Non Speciality Crop,RCP45,Set1
OK_Okmulgee,TX_Concho,Non Speciality Crop,RCP45,Set1
OK_Okmulgee,TX_Jones,Non Speciality Crop,RCP45,Set1
OK_Okmulgee,TX_Palo Pinto,Speciality Crop,RCP45,Set1
OK_Okmulgee,TX_Johnson,Non Speciality Crop,RCP45,Set1
OK_Okmulgee,TX_Clay,Speciality Crop,RCP45,Set1
OK_Okmulgee,TX_Tarrant,Non Speciality Crop,RCP45,Set1
OK_Osage,TX_Loving,Non Speciality Crop,RCP45,Set1
OK_Osage,TX_Haskell,Non Speciality Crop,RCP45,Set1
OK_Osage,TX_Jones,Non Speciality Crop,RCP45,Set1
OK_Osage,TX_Throckmorton,Non Speciality Crop,RCP45,Set1
OK_Osage,TX_Baylor,Non Speciality Crop,RCP45,Set1
OK_Osage,TX_Young,Non Speciality Crop,RCP45,Set1
OK_Osage,TX_Archer,Non Speciality Crop,RCP45,Set1
OK_Osage,OK_Tillman,Non Speciality Crop,RCP45,Set1
OK_Osage,TX_Wichita,Non Speciality Crop,RCP45,Set1
OK_Osage,TX_Foard,Non Speciality Crop,RCP45,Set1
OK_Ottawa,TX_Stonewall,Non Speciality Crop,RCP45,Set1
OK_Ottawa,TX_Archer,Non Speciality Crop,RCP45,Set1
OK_Ottawa,TX_Wichita,Non Speciality Crop,RCP45,Set1
OK_Ottawa,TX_Clay,Speciality Crop,RCP45,Set1
OK_Ottawa,TX_Baylor,Non Speciality Crop,RCP45,Set1
OK_Ottawa,TX_Wilbarger,Non Speciality Crop,RCP45,Set1
OK_Ottawa,TX_Knox,Non Speciality Crop,RCP45,Set1
OK_Ottawa,OK_Grady,Non Speciality Crop,RCP45,Set1
OK_Ottawa,TX_Haskell,Non Speciality Crop,RCP45,Set1
OK_Ottawa,TX_Foard,Non Speciality Crop,RCP45,Set1
OK_Pittsburg,TX_Hill,Non Speciality Crop,RCP45,Set1
OK_Pittsburg,TX_Johnson,Non Speciality Crop,RCP45,Set1
OK_Pittsburg,TX_Tarrant,Non Speciality Crop,RCP45,Set1
OK_Pittsburg,TX_Bosque,Speciality Crop,RCP45,Set1
OK_Pittsburg,TX_Ellis,Speciality Crop,RCP45,Set1
OK_Pittsburg,TX_McLennan,Non Speciality Crop,RCP45,Set1
OK_Pittsburg,TX_Midland,Speciality Crop,RCP45,Set1
OK_Pittsburg,TX_Crane,Non Speciality Crop,RCP45,Set1
OK_Pittsburg,TX_Concho,Non Speciality Crop,RCP45,Set1
OK_Pittsburg,TX_Somervell,Non Speciality Crop,RCP45,Set1
OK_Pottawatomie,TX_Crane,Non Speciality Crop,RCP45,Set1
OK_Pottawatomie,TX_Concho,Non Speciality Crop,RCP45,Set1
OK_Pottawatomie,TX_Johnson,Non Speciality Crop,RCP45,Set1
OK_Pottawatomie,TX_Somervell,Non Speciality Crop,RCP45,Set1
OK_Pottawatomie,TX_Bosque,Speciality Crop,RCP45,Set1
OK_Pottawatomie,TX_Tarrant,Non Speciality Crop,RCP45,Set1
OK_Pottawatomie,TX_Fisher,Non Speciality Crop,RCP45,Set1
OK_Pottawatomie,TX_Jones,Non Speciality Crop,RCP45,Set1
OK_Pottawatomie,TX_Young,Non Speciality Crop,RCP45,Set1
OK_Pottawatomie,TX_Loving,Non Speciality Crop,RCP45,Set1
OK_Rogers,TX_Jones,Non Speciality Crop,RCP45,Set1
OK_Rogers,TX_Loving,Non Speciality Crop,RCP45,Set1
OK_Rogers,TX_Throckmorton,Non Speciality Crop,RCP45,Set1
OK_Rogers,TX_Young,Non Speciality Crop,RCP45,Set1
OK_Rogers,TX_Archer,Non Speciality Crop,RCP45,Set1
OK_Rogers,TX_Knox,Non Speciality Crop,RCP45,Set1
OK_Rogers,TX_Baylor,Non Speciality Crop,RCP45,Set1
OK_Rogers,TX_Haskell,Non Speciality Crop,RCP45,Set1
OK_Rogers,TX_Midland,Speciality Crop,RCP45,Set1
OK_Seminole,TX_Johnson,Non Speciality Crop,RCP45,Set1
OK_Seminole,TX_Crane,Non Speciality Crop,RCP45,Set1
OK_Seminole,TX_Bosque,Speciality Crop,RCP45,Set1
OK_Seminole,TX_Tarrant,Non Speciality Crop,RCP45,Set1
OK_Seminole,TX_Hill,Non Speciality Crop,RCP45,Set1
OK_Seminole,TX_Jones,Non Speciality Crop,RCP45,Set1
OK_Seminole,TX_Concho,Non Speciality Crop,RCP45,Set1
OK_Seminole,TX_Midland,Speciality Crop,RCP45,Set1
OK_Seminole,TX_Ellis,Speciality Crop,RCP45,Set1
OK_Seminole,TX_Somervell,Non Speciality Crop,RCP45,Set1
OK_Stephens,TX_Crane,Non Speciality Crop,RCP45,Set1
OK_Stephens,TX_Johnson,Non Speciality Crop,RCP45,Set1
OK_Stephens,TX_Bosque,Speciality Crop,RCP45,Set1
OK_Stephens,TX_Hill,Non Speciality Crop,RCP45,Set1
OK_Stephens,TX_Jones,Non Speciality Crop,RCP45,Set1
OK_Stephens,TX_McLennan,Non Speciality Crop,RCP45,Set1
OK_Stephens,TX_Young,Non Speciality Crop,RCP45,Set1
OK_Stephens,TX_Midland,Speciality Crop,RCP45,Set1
OK_Stephens,TX_Loving,Non Speciality Crop,RCP45,Set1
OK_Stephens,TX_Concho,Non Speciality Crop,RCP45,Set1
OK_Tulsa,TX_Loving,Non Speciality Crop,RCP45,Set1
OK_Tulsa,TX_Midland,Speciality Crop,RCP45,Set1
OK_Tulsa,TX_Jones,Non Speciality Crop,RCP45,Set1
OK_Tulsa,TX_Young,Non Speciality Crop,RCP45,Set1
OK_Tulsa,OK_Cotton,Non Speciality Crop,RCP45,Set1
OK_Tulsa,TX_Knox,Non Speciality Crop,RCP45,Set1
OK_Tulsa,TX_Haskell,Non Speciality Crop,RCP45,Set1
OK_Tulsa,TX_Archer,Non Speciality Crop,RCP45,Set1
OK_Tulsa,TX_Throckmorton,Non Speciality Crop,RCP45,Set1
OK_Tulsa,TX_Somervell,Non Speciality Crop,RCP45,Set1
OR_Baker,ID_Gem,Non Speciality Crop,RCP45,Set1
OR_Baker,ID_Ada,Speciality Crop,RCP45,Set1
OR_Baker,WA_Adams,Speciality Crop,RCP45,Set1
OR_Baker,UT_Utah,Speciality Crop,RCP45,Set1
OR_Baker,UT_Box Elder,Speciality Crop,RCP45,Set1
OR_Baker,ID_Owyhee,Speciality Crop,RCP45,Set1
OR_Baker,SD_Jackson,Non Speciality Crop,RCP45,Set1
OR_Baker,SD_Jones,Non Speciality Crop,RCP45,Set1
OR_Baker,UT_Weber,Speciality Crop,RCP45,Set1
OR_Baker,ID_Canyon,Speciality Crop,RCP45,Set1
OR_Benton,OR_Multnomah,Speciality Crop,RCP45,Set1
OR_Benton,OR_Clackamas,Speciality Crop,RCP45,Set1
OR_Benton,CA_Santa Clara,Speciality Crop,RCP45,Set1
OR_Benton,CA_Humboldt,Non Speciality Crop,RCP45,Set1
OR_Benton,CA_Sonoma,Speciality Crop,RCP45,Set1
OR_Benton,OR_Marion,Speciality Crop,RCP45,Set1
OR_Benton,OR_Douglas,Speciality Crop,RCP45,Set1
OR_Benton,CA_San Benito,Speciality Crop,RCP45,Set1
OR_Benton,OR_Yamhill,Speciality Crop,RCP45,Set1
OR_Benton,CA_Mendocino,Speciality Crop,RCP45,Set1
OR_Clackamas,CA_Sonoma,Speciality Crop,RCP45,Set1
OR_Clackamas,CA_Santa Clara,Speciality Crop,RCP45,Set1
OR_Clackamas,CA_Alameda,Speciality Crop,RCP45,Set1
OR_Clackamas,OR_Multnomah,Speciality Crop,RCP45,Set1
OR_Clackamas,OR_Clackamas,Speciality Crop,RCP45,Set1
OR_Clackamas,CA_San Benito,Speciality Crop,RCP45,Set1
OR_Clackamas,CA_Humboldt,Non Speciality Crop,RCP45,Set1
OR_Clackamas,CA_Monterey,Speciality Crop,RCP45,Set1
OR_Clackamas,OR_Marion,Speciality Crop,RCP45,Set1
OR_Clackamas,CA_Mendocino,Speciality Crop,RCP45,Set1
OR_Coos,CA_San Mateo,Speciality Crop,RCP45,Set1
OR_Coos,CA_Humboldt,Non Speciality Crop,RCP45,Set1
OR_Coos,OR_Curry,Speciality Crop,RCP45,Set1
OR_Coos,CA_Marin,Speciality Crop,RCP45,Set1
OR_Coos,OR_Coos,Speciality Crop,RCP45,Set1
OR_Coos,CA_Santa Barbara,Speciality Crop,RCP45,Set1
OR_Coos,CA_Del Norte,Non Speciality Crop,RCP45,Set1
OR_Curry,CA_San Mateo,Speciality Crop,RCP45,Set1
OR_Curry,CA_Humboldt,Non Speciality Crop,RCP45,Set1
OR_Curry,CA_Marin,Speciality Crop,RCP45,Set1
OR_Curry,CA_Santa Barbara,Speciality Crop,RCP45,Set1
OR_Curry,OR_Curry,Speciality Crop,RCP45,Set1
OR_Curry,OR_Coos,Speciality Crop,RCP45,Set1
OR_Curry,CA_Del Norte,Non Speciality Crop,RCP45,Set1
OR_Douglas,CA_Mendocino,Speciality Crop,RCP45,Set1
OR_Douglas,CA_El Dorado,Speciality Crop,RCP45,Set1
OR_Douglas,CA_San Benito,Speciality Crop,RCP45,Set1
OR_Douglas,CA_Napa,Speciality Crop,RCP45,Set1
OR_Douglas,OR_Douglas,Speciality Crop,RCP45,Set1
OR_Douglas,OR_Multnomah,Speciality Crop,RCP45,Set1
OR_Douglas,CA_Santa Clara,Speciality Crop,RCP45,Set1
OR_Douglas,OR_Yamhill,Speciality Crop,RCP45,Set1
OR_Douglas,OR_Marion,Speciality Crop,RCP45,Set1
OR_Douglas,OR_Polk,Speciality Crop,RCP45,Set1
OR_Hood River,CA_Trinity,Non Speciality Crop,RCP45,Set1
OR_Hood River,OR_Josephine,Speciality Crop,RCP45,Set1
OR_Hood River,OR_Douglas,Speciality Crop,RCP45,Set1
OR_Hood River,OR_Jackson,Speciality Crop,RCP45,Set1
OR_Hood River,WA_Columbia,Non Speciality Crop,RCP45,Set1
OR_Hood River,WA_Asotin,Non Speciality Crop,RCP45,Set1
OR_Hood River,NY_Wayne,Speciality Crop,RCP45,Set1
OR_Hood River,NY_Niagara,Speciality Crop,RCP45,Set1
OR_Hood River,MI_Wayne,Non Speciality Crop,RCP45,Set1
OR_Jackson,KS_Atchison,Non Speciality Crop,RCP45,Set1
OR_Jackson,KS_Brown,Non Speciality Crop,RCP45,Set1
OR_Jackson,OR_Josephine,Speciality Crop,RCP45,Set1
OR_Jackson,KS_Jackson,Non Speciality Crop,RCP45,Set1
OR_Jackson,UT_Washington,Non Speciality Crop,RCP45,Set1
OR_Jackson,WA_Benton,Speciality Crop,RCP45,Set1
OR_Jackson,WA_Walla Walla,Speciality Crop,RCP45,Set1
OR_Jackson,CA_Tuolumne,Non Speciality Crop,RCP45,Set1
OR_Jackson,UT_Davis,Speciality Crop,RCP45,Set1
OR_Jackson,NE_Sarpy,Non Speciality Crop,RCP45,Set1
OR_Jefferson,UT_Davis,Speciality Crop,RCP45,Set1
OR_Jefferson,WA_Franklin,Speciality Crop,RCP45,Set1
OR_Jefferson,ID_Canyon,Speciality Crop,RCP45,Set1
OR_Jefferson,UT_Weber,Speciality Crop,RCP45,Set1
OR_Jefferson,WA_Benton,Speciality Crop,RCP45,Set1
OR_Jefferson,OR_Morrow,Speciality Crop,RCP45,Set1
OR_Jefferson,ID_Ada,Speciality Crop,RCP45,Set1
OR_Jefferson,WA_Grant,Speciality Crop,RCP45,Set1
OR_Jefferson,UT_Salt Lake,Non Speciality Crop,RCP45,Set1
OR_Jefferson,UT_Grand,Non Speciality Crop,RCP45,Set1
OR_Josephine,CA_Mendocino,Speciality Crop,RCP45,Set1
OR_Josephine,UT_Washington,Non Speciality Crop,RCP45,Set1
OR_Josephine,CA_Lake,Non Speciality Crop,RCP45,Set1
OR_Josephine,CA_El Dorado,Speciality Crop,RCP45,Set1
OR_Josephine,CA_Tuolumne,Non Speciality Crop,RCP45,Set1
OR_Josephine,OR_Josephine,Speciality Crop,RCP45,Set1
OR_Josephine,CA_San Luis Obispo,Speciality Crop,RCP45,Set1
OR_Klamath,SD_Brule,Non Speciality Crop,RCP45,Set1
OR_Klamath,SD_Todd,Non Speciality Crop,RCP45,Set1
OR_Klamath,NE_Boyd,Non Speciality Crop,RCP45,Set1
OR_Klamath,SD_Gregory,Non Speciality Crop,RCP45,Set1
OR_Klamath,SD_Mellette,Non Speciality Crop,RCP45,Set1
OR_Lane,OR_Multnomah,Speciality Crop,RCP45,Set1
OR_Lane,OR_Yamhill,Speciality Crop,RCP45,Set1
OR_Lane,CA_Santa Clara,Speciality Crop,RCP45,Set1
OR_Lane,OR_Clackamas,Speciality Crop,RCP45,Set1
OR_Lane,CA_Mendocino,Speciality Crop,RCP45,Set1
OR_Lane,CA_El Dorado,Speciality Crop,RCP45,Set1
OR_Lane,OR_Polk,Speciality Crop,RCP45,Set1
OR_Lane,OR_Douglas,Speciality Crop,RCP45,Set1
OR_Lane,CA_San Benito,Speciality Crop,RCP45,Set1
OR_Lane,CA_Alameda,Speciality Crop,RCP45,Set1
OR_Linn,CA_Mendocino,Speciality Crop,RCP45,Set1
OR_Linn,CA_Sonoma,Speciality Crop,RCP45,Set1
OR_Linn,CA_Santa Clara,Speciality Crop,RCP45,Set1
OR_Linn,OR_Multnomah,Speciality Crop,RCP45,Set1
OR_Linn,OR_Clackamas,Speciality Crop,RCP45,Set1
OR_Linn,OR_Douglas,Speciality Crop,RCP45,Set1
OR_Linn,CA_Alameda,Speciality Crop,RCP45,Set1
OR_Linn,CA_Humboldt,Non Speciality Crop,RCP45,Set1
OR_Linn,CA_El Dorado,Speciality Crop,RCP45,Set1
OR_Linn,CA_San Benito,Speciality Crop,RCP45,Set1
OR_Malheur,ID_Payette,Speciality Crop,RCP45,Set1
OR_Malheur,UT_Grand,Non Speciality Crop,RCP45,Set1
OR_Malheur,NV_Churchill,Non Speciality Crop,RCP45,Set1
OR_Malheur,ID_Canyon,Speciality Crop,RCP45,Set1
OR_Malheur,CO_Crowley,Non Speciality Crop,RCP45,Set1
OR_Malheur,UT_Davis,Speciality Crop,RCP45,Set1
OR_Malheur,ID_Gooding,Speciality Crop,RCP45,Set1
OR_Malheur,ID_Gem,Non Speciality Crop,RCP45,Set1
OR_Malheur,CO_Bent,Non Speciality Crop,RCP45,Set1
OR_Marion,CA_Santa Clara,Speciality Crop,RCP45,Set1
OR_Marion,CA_Sonoma,Speciality Crop,RCP45,Set1
OR_Marion,OR_Multnomah,Speciality Crop,RCP45,Set1
OR_Marion,OR_Clackamas,Speciality Crop,RCP45,Set1
OR_Marion,CA_San Benito,Speciality Crop,RCP45,Set1
OR_Marion,CA_Humboldt,Non Speciality Crop,RCP45,Set1
OR_Marion,CA_Alameda,Speciality Crop,RCP45,Set1
OR_Marion,CA_Mendocino,Speciality Crop,RCP45,Set1
OR_Marion,OR_Marion,Speciality Crop,RCP45,Set1
OR_Marion,OR_Douglas,Speciality Crop,RCP45,Set1
OR_Morrow,CA_Lake,Non Speciality Crop,RCP45,Set1
OR_Morrow,WA_Walla Walla,Speciality Crop,RCP45,Set1
OR_Morrow,NV_Lincoln,Non Speciality Crop,RCP45,Set1
OR_Morrow,UT_Washington,Non Speciality Crop,RCP45,Set1
OR_Morrow,WA_Benton,Speciality Crop,RCP45,Set1
OR_Morrow,OR_Josephine,Speciality Crop,RCP45,Set1
OR_Morrow,CA_Mendocino,Speciality Crop,RCP45,Set1
OR_Morrow,OR_Morrow,Speciality Crop,RCP45,Set1
OR_Morrow,UT_Davis,Speciality Crop,RCP45,Set1
OR_Morrow,KS_Kingman,Non Speciality Crop,RCP45,Set1
OR_Multnomah,CA_Sonoma,Speciality Crop,RCP45,Set1
OR_Multnomah,CA_Santa Clara,Speciality Crop,RCP45,Set1
OR_Multnomah,CA_Alameda,Speciality Crop,RCP45,Set1
OR_Multnomah,CA_San Benito,Speciality Crop,RCP45,Set1
OR_Multnomah,CA_Monterey,Speciality Crop,RCP45,Set1
OR_Multnomah,OR_Multnomah,Speciality Crop,RCP45,Set1
OR_Multnomah,OR_Clackamas,Speciality Crop,RCP45,Set1
OR_Multnomah,CA_Humboldt,Non Speciality Crop,RCP45,Set1
OR_Multnomah,OR_Marion,Speciality Crop,RCP45,Set1
OR_Multnomah,OR_Curry,Speciality Crop,RCP45,Set1
OR_Polk,CA_El Dorado,Speciality Crop,RCP45,Set1
OR_Polk,CA_Mendocino,Speciality Crop,RCP45,Set1
OR_Polk,OR_Multnomah,Speciality Crop,RCP45,Set1
OR_Polk,OR_Douglas,Speciality Crop,RCP45,Set1
OR_Polk,CA_Santa Clara,Speciality Crop,RCP45,Set1
OR_Polk,OR_Clackamas,Speciality Crop,RCP45,Set1
OR_Polk,CA_Sonoma,Speciality Crop,RCP45,Set1
OR_Polk,CA_San Benito,Speciality Crop,RCP45,Set1
OR_Polk,CA_Humboldt,Non Speciality Crop,RCP45,Set1
OR_Umatilla,WA_Walla Walla,Speciality Crop,RCP45,Set1
OR_Umatilla,WA_Benton,Speciality Crop,RCP45,Set1
OR_Umatilla,OR_Josephine,Speciality Crop,RCP45,Set1
OR_Umatilla,UT_Davis,Speciality Crop,RCP45,Set1
OR_Umatilla,OR_Morrow,Speciality Crop,RCP45,Set1
OR_Umatilla,CA_Lake,Non Speciality Crop,RCP45,Set1
OR_Umatilla,WA_Franklin,Speciality Crop,RCP45,Set1
OR_Umatilla,CA_Mendocino,Speciality Crop,RCP45,Set1
OR_Washington,OR_Multnomah,Speciality Crop,RCP45,Set1
OR_Washington,OR_Clackamas,Speciality Crop,RCP45,Set1
OR_Washington,OR_Douglas,Speciality Crop,RCP45,Set1
OR_Washington,CA_Sonoma,Speciality Crop,RCP45,Set1
OR_Washington,CA_Santa Clara,Speciality Crop,RCP45,Set1
OR_Washington,CA_El Dorado,Speciality Crop,RCP45,Set1
OR_Washington,CA_Monterey,Speciality Crop,RCP45,Set1
OR_Washington,CA_Alameda,Speciality Crop,RCP45,Set1
OR_Washington,OR_Yamhill,Speciality Crop,RCP45,Set1
OR_Washington,OR_Polk,Speciality Crop,RCP45,Set1
OR_Yamhill,OR_Multnomah,Speciality Crop,RCP45,Set1
OR_Yamhill,OR_Clackamas,Speciality Crop,RCP45,Set1
OR_Yamhill,OR_Douglas,Speciality Crop,RCP45,Set1
OR_Yamhill,CA_Mendocino,Speciality Crop,RCP45,Set1
OR_Yamhill,CA_El Dorado,Speciality Crop,RCP45,Set1
OR_Yamhill,CA_Santa Clara,Speciality Crop,RCP45,Set1
OR_Yamhill,CA_San Benito,Speciality Crop,RCP45,Set1
OR_Yamhill,CA_Sonoma,Speciality Crop,RCP45,Set1
OR_Yamhill,OR_Yamhill,Speciality Crop,RCP45,Set1
OR_Yamhill,CA_Humboldt,Non Speciality Crop,RCP45,Set1
PA_Adams,UT_Washington,Non Speciality Crop,RCP45,Set1
PA_Adams,KS_Cowley,Non Speciality Crop,RCP45,Set1
PA_Adams,MO_Butler,Non Speciality Crop,RCP45,Set1
PA_Berks,MD_Talbot,Non Speciality Crop,RCP45,Set1
PA_Berks,UT_Washington,Non Speciality Crop,RCP45,Set1
PA_Berks,NJ_Gloucester,Speciality Crop,RCP45,Set1
PA_Berks,MD_Anne Arundel,Non Speciality Crop,RCP45,Set1
PA_Berks,CA_Shasta,Speciality Crop,RCP45,Set1
PA_Bucks,UT_Washington,Non Speciality Crop,RCP45,Set1
PA_Bucks,MD_Talbot,Non Speciality Crop,RCP45,Set1
PA_Bucks,CA_Shasta,Speciality Crop,RCP45,Set1
PA_Bucks,KS_Sedgwick,Non Speciality Crop,RCP45,Set1
PA_Bucks,MD_Anne Arundel,Non Speciality Crop,RCP45,Set1
PA_Bucks,KS_Leavenworth,Non Speciality Crop,RCP45,Set1
PA_Bucks,KS_Butler,Non Speciality Crop,RCP45,Set1
PA_Centre,PA_Montgomery,Non Speciality Crop,RCP45,Set1
PA_Centre,NJ_Mercer,Speciality Crop,RCP45,Set1
PA_Centre,CA_Tuolumne,Non Speciality Crop,RCP45,Set1
PA_Chester,UT_Washington,Non Speciality Crop,RCP45,Set1
PA_Chester,MD_Talbot,Non Speciality Crop,RCP45,Set1
PA_Chester,MO_Scott,Non Speciality Crop,RCP45,Set1
PA_Chester,CA_Shasta,Speciality Crop,RCP45,Set1
